StudentID,Name,PhysicsMarks,ChemistryMarks,MathematicsMarks,PCM Average,CETMarks
710,Student_710,55,53,68,58.66666667,97
711,Student_711,80,79,97,85.33333333,55
712,Student_712,74,80,59,71,54
713,Student_713,53,81,86,73.33333333,90
714,Student_714,55,84,77,72,74
715,Student_715,90,76,68,78,76
716,Student_716,86,53,85,74.66666667,96
717,Student_717,99,98,72,89.66666667,68
718,Student_718,74,73,68,71.66666667,91
719,Student_719,83,58,94,78.33333333,62
720,Student_720,68,92,99,86.33333333,59
721,Student_721,83,74,92,83,68
722,Student_722,64,92,88,81.33333333,59
723,Student_723,99,56,55,70,86
724,Student_724,57,60,98,71.66666667,51
725,Student_725,93,97,100,96.66666667,96
726,Student_726,96,85,77,86,93
727,Student_727,98,93,52,81,55
728,Student_728,83,96,64,81,77
729,Student_729,67,89,98,84.66666667,79
730,Student_730,79,97,75,83.66666667,92
731,Student_731,62,99,51,70.66666667,74
732,Student_732,96,76,81,84.33333333,75
733,Student_733,82,95,85,87.33333333,95
734,Student_734,84,86,71,80.33333333,100
735,Student_735,73,65,82,73.33333333,97
736,Student_736,75,68,57,66.66666667,68
737,Student_737,96,53,96,81.66666667,87
738,Student_738,100,78,60,79.33333333,70
739,Student_739,93,89,59,80.33333333,80
740,Student_740,91,80,98,89.66666667,51
741,Student_741,96,55,77,76,64
742,Student_742,50,97,82,76.33333333,80
743,Student_743,62,72,64,66,76
744,Student_744,59,93,83,78.33333333,89
745,Student_745,68,99,57,74.66666667,90
746,Student_746,54,59,87,66.66666667,54
747,Student_747,57,62,87,68.66666667,71
748,Student_748,53,82,65,66.66666667,82
749,Student_749,98,65,85,82.66666667,55
750,Student_750,62,82,68,70.66666667,100
751,Student_751,87,85,63,78.33333333,82
752,Student_752,95,100,84,93,100
753,Student_753,98,97,65,86.66666667,51
754,Student_754,95,78,94,89,83
755,Student_755,68,76,73,72.33333333,75
756,Student_756,99,85,81,88.33333333,100
757,Student_757,57,68,92,72.33333333,83
758,Student_758,76,94,65,78.33333333,71
759,Student_759,99,92,88,93,87
760,Student_760,96,78,85,86.33333333,91
761,Student_761,79,58,60,65.66666667,84
762,Student_762,53,99,91,81,69
763,Student_763,60,98,73,77,90
764,Student_764,70,72,53,65,84
765,Student_765,92,81,95,89.33333333,96
766,Student_766,51,71,85,69,77
767,Student_767,70,84,91,81.66666667,62
768,Student_768,66,91,100,85.66666667,100
769,Student_769,92,50,52,64.66666667,86
770,Student_770,100,93,68,87,55
771,Student_771,78,61,87,75.33333333,85
772,Student_772,76,58,85,73,55
773,Student_773,73,73,63,69.66666667,84
774,Student_774,98,71,77,82,80
775,Student_775,52,98,50,66.66666667,51
776,Student_776,88,96,73,85.66666667,82
777,Student_777,59,79,72,70,53
778,Student_778,52,58,65,58.33333333,100
779,Student_779,94,71,72,79,56
780,Student_780,91,62,93,82,73
781,Student_781,75,95,63,77.66666667,83
782,Student_782,86,93,68,82.33333333,93
783,Student_783,76,59,93,76,67
784,Student_784,54,61,74,63,72
785,Student_785,91,83,82,85.33333333,79
786,Student_786,60,95,87,80.66666667,76
787,Student_787,62,91,79,77.33333333,61
788,Student_788,90,98,78,88.66666667,97
789,Student_789,83,74,75,77.33333333,73
790,Student_790,87,57,55,66.33333333,90
791,Student_791,89,71,89,83,92
792,Student_792,82,79,87,82.66666667,82
793,Student_793,83,92,93,89.33333333,52
794,Student_794,76,89,97,87.33333333,64
795,Student_795,85,88,66,79.66666667,63
796,Student_796,75,73,85,77.66666667,97
797,Student_797,100,52,91,81,64
798,Student_798,74,92,78,81.33333333,53
799,Student_799,68,87,57,70.66666667,96
800,Student_800,70,99,52,73.66666667,93
801,Student_801,80,56,74,70,65
802,Student_802,78,70,81,76.33333333,70
803,Student_803,58,99,59,72,67
804,Student_804,68,86,93,82.33333333,55
805,Student_805,75,88,99,87.33333333,89
806,Student_806,74,71,90,78.33333333,98
807,Student_807,89,91,71,83.66666667,95
808,Student_808,92,67,52,70.33333333,51
809,Student_809,78,82,79,79.66666667,67
810,Student_810,74,97,70,80.33333333,66
811,Student_811,68,68,96,77.33333333,55
812,Student_812,53,77,84,71.33333333,92
813,Student_813,94,61,64,73,60
814,Student_814,69,71,94,78,77
815,Student_815,95,58,54,69,72
816,Student_816,50,73,78,67,92
817,Student_817,60,90,85,78.33333333,97
818,Student_818,53,69,84,68.66666667,65
819,Student_819,56,70,54,60,65
820,Student_820,77,77,71,75,63
821,Student_821,85,56,83,74.66666667,55
822,Student_822,56,91,65,70.66666667,75
823,Student_823,69,78,67,71.33333333,62
824,Student_824,84,98,84,88.66666667,70
825,Student_825,100,61,84,81.66666667,66
826,Student_826,100,56,86,80.66666667,77
827,Student_827,88,66,72,75.33333333,78
828,Student_828,70,81,62,71,51
829,Student_829,93,95,76,88,77
830,Student_830,50,57,98,68.33333333,72
831,Student_831,86,86,82,84.66666667,98
832,Student_832,95,75,52,74,99
833,Student_833,91,79,82,84,76
834,Student_834,52,96,83,77,98
835,Student_835,83,55,59,65.66666667,92
836,Student_836,62,58,57,59,53
837,Student_837,65,54,73,64,71
838,Student_838,83,83,57,74.33333333,67
839,Student_839,73,87,61,73.66666667,79
840,Student_840,62,51,72,61.66666667,50
841,Student_841,55,73,85,71,54
842,Student_842,88,99,74,87,89
843,Student_843,51,62,59,57.33333333,74
844,Student_844,60,51,71,60.66666667,94
845,Student_845,56,57,96,69.66666667,81
846,Student_846,56,78,73,69,85
847,Student_847,88,58,93,79.66666667,99
848,Student_848,88,96,73,85.66666667,52
849,Student_849,61,86,74,73.66666667,75
850,Student_850,100,98,56,84.66666667,80
851,Student_851,71,91,70,77.33333333,67
852,Student_852,100,74,86,86.66666667,98
853,Student_853,100,50,96,82,58
854,Student_854,52,84,82,72.66666667,66
855,Student_855,62,95,92,83,80
856,Student_856,79,95,69,81,53
857,Student_857,59,65,50,58,96
858,Student_858,58,89,54,67,73
859,Student_859,55,52,71,59.33333333,82
860,Student_860,93,92,81,88.66666667,97
861,Student_861,51,61,98,70,61
862,Student_862,93,97,57,82.33333333,95
863,Student_863,65,54,99,72.66666667,77
864,Student_864,62,81,98,80.33333333,86
865,Student_865,97,96,98,97,78
866,Student_866,62,56,62,60,91
867,Student_867,71,52,67,63.33333333,77
868,Student_868,68,60,79,69,57
869,Student_869,75,86,53,71.33333333,95
870,Student_870,63,92,80,78.33333333,81
871,Student_871,80,95,76,83.66666667,68
872,Student_872,78,67,95,80,83
873,Student_873,94,96,73,87.66666667,96
874,Student_874,91,62,83,78.66666667,67
875,Student_875,71,90,67,76,94
876,Student_876,56,67,68,63.66666667,55
877,Student_877,86,97,79,87.33333333,79
878,Student_878,98,57,52,69,88
879,Student_879,90,61,70,73.66666667,91
880,Student_880,76,76,98,83.33333333,61
881,Student_881,80,72,71,74.33333333,87
882,Student_882,55,86,86,75.66666667,90
883,Student_883,65,99,79,81,58
884,Student_884,87,77,54,72.66666667,94
885,Student_885,87,62,91,80,86
886,Student_886,99,57,80,78.66666667,76
887,Student_887,81,68,100,83,75
888,Student_888,82,67,93,80.66666667,78
889,Student_889,98,57,92,82.33333333,76
890,Student_890,66,57,52,58.33333333,80
891,Student_891,82,58,58,66,76
892,Student_892,60,70,62,64,100
893,Student_893,62,99,56,72.33333333,50
894,Student_894,79,61,92,77.33333333,90
895,Student_895,50,74,95,73,75
896,Student_896,79,100,75,84.66666667,89
897,Student_897,76,76,86,79.33333333,56
898,Student_898,89,63,73,75,53
899,Student_899,72,98,50,73.33333333,94
900,Student_900,69,94,98,87,61
901,Student_901,55,62,51,56,88
902,Student_902,86,61,92,79.66666667,92
903,Student_903,69,64,76,69.66666667,56
904,Student_904,86,69,98,84.33333333,82
905,Student_905,55,84,98,79,72
906,Student_906,78,68,58,68,73
907,Student_907,62,88,68,72.66666667,54
908,Student_908,76,51,68,65,52
909,Student_909,99,81,63,81,94
910,Student_910,69,55,57,60.33333333,89
911,Student_911,62,89,94,81.66666667,64
912,Student_912,88,98,87,91,77
913,Student_913,57,58,53,56,51
914,Student_914,66,82,70,72.66666667,95
915,Student_915,79,56,92,75.66666667,65
916,Student_916,50,83,100,77.66666667,96
917,Student_917,73,50,52,58.33333333,97
918,Student_918,65,53,92,70,70
919,Student_919,60,91,66,72.33333333,58
920,Student_920,53,97,64,71.33333333,90
921,Student_921,53,55,93,67,66
922,Student_922,66,94,97,85.66666667,71
923,Student_923,98,84,62,81.33333333,84
924,Student_924,59,51,90,66.66666667,87
925,Student_925,70,89,91,83.33333333,74
926,Student_926,87,61,68,72,53
927,Student_927,98,100,69,89,72
928,Student_928,67,63,52,60.66666667,84
929,Student_929,59,62,54,58.33333333,64
930,Student_930,94,62,73,76.33333333,93
931,Student_931,65,67,72,68,61
932,Student_932,88,91,91,90,50
933,Student_933,64,75,91,76.66666667,79
934,Student_934,83,93,62,79.33333333,63
935,Student_935,54,85,91,76.66666667,72
936,Student_936,66,76,89,77,88
937,Student_937,86,84,51,73.66666667,76
938,Student_938,57,58,68,61,100
939,Student_939,73,92,68,77.66666667,79
940,Student_940,77,57,53,62.33333333,89
941,Student_941,96,63,71,76.66666667,100
942,Student_942,57,58,89,68,57
943,Student_943,72,76,58,68.66666667,53
944,Student_944,84,69,51,68,94
945,Student_945,80,97,87,88,70
946,Student_946,66,80,91,79,81
947,Student_947,77,61,82,73.33333333,97
948,Student_948,97,99,98,98,57
949,Student_949,97,85,68,83.33333333,64
950,Student_950,100,69,81,83.33333333,63
951,Student_951,61,72,84,72.33333333,91
952,Student_952,73,86,86,81.66666667,80
953,Student_953,64,69,84,72.33333333,99
954,Student_954,89,97,65,83.66666667,52
955,Student_955,80,100,70,83.33333333,56
956,Student_956,76,84,67,75.66666667,77
957,Student_957,84,59,89,77.33333333,57
958,Student_958,67,93,52,70.66666667,91
959,Student_959,85,68,63,72,55
960,Student_960,57,94,86,79,85
961,Student_961,95,55,62,70.66666667,94
962,Student_962,98,76,97,90.33333333,88
963,Student_963,87,65,96,82.66666667,61
964,Student_964,54,81,84,73,86
965,Student_965,63,61,99,74.33333333,83
966,Student_966,87,52,79,72.66666667,93
967,Student_967,69,92,69,76.66666667,76
968,Student_968,93,64,98,85,75
969,Student_969,58,62,59,59.66666667,62
970,Student_970,82,60,77,73,78
971,Student_971,67,57,55,59.66666667,58
972,Student_972,55,72,87,71.33333333,94
973,Student_973,86,65,73,74.66666667,61
974,Student_974,51,53,74,59.33333333,92
975,Student_975,79,65,60,68,51
976,Student_976,55,93,60,69.33333333,92
977,Student_977,66,82,58,68.66666667,68
978,Student_978,88,52,53,64.33333333,53
979,Student_979,90,96,66,84,52
980,Student_980,72,75,78,75,88
981,Student_981,80,95,94,89.66666667,58
982,Student_982,69,56,93,72.66666667,72
983,Student_983,54,63,88,68.33333333,85
984,Student_984,70,96,75,80.33333333,54
985,Student_985,92,62,86,80,92
986,Student_986,60,100,58,72.66666667,65
987,Student_987,53,80,80,71,80
988,Student_988,72,75,60,69,67
989,Student_989,87,96,86,89.66666667,87
990,Student_990,79,51,71,67,54
991,Student_991,91,65,89,81.66666667,72
992,Student_992,90,58,78,75.33333333,96
993,Student_993,67,94,95,85.33333333,100
994,Student_994,90,77,99,88.66666667,56
995,Student_995,92,50,85,75.66666667,75
996,Student_996,80,93,83,85.33333333,72
997,Student_997,79,86,98,87.66666667,85
998,Student_998,83,78,93,84.66666667,55
999,Student_999,80,92,77,83,92
1000,Student_1000,96,93,78,89,76
1001,Student_1001,87,92,51,76.66666667,56
1002,Student_1002,74,69,80,74.33333333,86
1003,Student_1003,66,84,96,82,92
1004,Student_1004,85,55,80,73.33333333,85
1005,Student_1005,89,84,98,90.33333333,74
1006,Student_1006,79,84,64,75.66666667,66
1007,Student_1007,51,51,51,51,65
1008,Student_1008,73,82,82,79,69
1009,Student_1009,58,50,96,68,79
1010,Student_1010,50,87,60,65.66666667,51
1011,Student_1011,73,52,76,67,80
1012,Student_1012,87,55,90,77.33333333,54
1013,Student_1013,97,62,63,74,92
1014,Student_1014,76,51,60,62.33333333,82
1015,Student_1015,75,57,71,67.66666667,69
1016,Student_1016,75,89,98,87.33333333,74
1017,Student_1017,56,84,73,71,98
1018,Student_1018,74,94,62,76.66666667,100
1019,Student_1019,65,81,85,77,100
1020,Student_1020,87,74,95,85.33333333,93
1021,Student_1021,91,64,79,78,52
1022,Student_1022,67,100,66,77.66666667,95
1023,Student_1023,66,81,93,80,79
1024,Student_1024,98,71,59,76,63
1025,Student_1025,93,69,94,85.33333333,52
1026,Student_1026,96,81,62,79.66666667,94
1027,Student_1027,55,73,64,64,98
1028,Student_1028,69,98,94,87,51
1029,Student_1029,97,99,63,86.33333333,98
1030,Student_1030,72,85,78,78.33333333,65
1031,Student_1031,95,100,60,85,54
1032,Student_1032,61,82,76,73,85
1033,Student_1033,61,50,78,63,100
1034,Student_1034,83,87,50,73.33333333,65
1035,Student_1035,57,70,100,75.66666667,72
1036,Student_1036,76,58,77,70.33333333,70
1037,Student_1037,98,93,57,82.66666667,83
1038,Student_1038,57,55,95,69,84
1039,Student_1039,97,90,55,80.66666667,52
1040,Student_1040,82,98,61,80.33333333,81
1041,Student_1041,86,75,51,70.66666667,53
1042,Student_1042,68,56,100,74.66666667,55
1043,Student_1043,73,68,70,70.33333333,71
1044,Student_1044,71,73,81,75,95
1045,Student_1045,52,55,79,62,94
1046,Student_1046,58,60,58,58.66666667,92
1047,Student_1047,60,85,82,75.66666667,61
1048,Student_1048,55,100,77,77.33333333,51
1049,Student_1049,88,70,82,80,69
1050,Student_1050,88,50,95,77.66666667,71
1051,Student_1051,86,95,96,92.33333333,92
1052,Student_1052,51,81,80,70.66666667,74
1053,Student_1053,86,57,60,67.66666667,67
1054,Student_1054,55,66,77,66,89
1055,Student_1055,55,85,97,79,85
1056,Student_1056,88,87,54,76.33333333,100
1057,Student_1057,85,67,60,70.66666667,93
1058,Student_1058,74,66,98,79.33333333,62
1059,Student_1059,99,70,74,81,95
1060,Student_1060,65,85,93,81,95
1061,Student_1061,70,85,86,80.33333333,51
1062,Student_1062,100,73,50,74.33333333,75
1063,Student_1063,59,74,75,69.33333333,76
1064,Student_1064,54,60,54,56,81
1065,Student_1065,99,71,56,75.33333333,90
1066,Student_1066,74,70,76,73.33333333,50
1067,Student_1067,80,91,55,75.33333333,60
1068,Student_1068,52,77,81,70,99
1069,Student_1069,69,70,91,76.66666667,89
1070,Student_1070,53,87,98,79.33333333,71
1071,Student_1071,63,97,92,84,62
1072,Student_1072,61,70,66,65.66666667,97
1073,Student_1073,63,68,68,66.33333333,84
1074,Student_1074,86,69,59,71.33333333,62
1075,Student_1075,67,60,90,72.33333333,93
1076,Student_1076,76,57,91,74.66666667,89
1077,Student_1077,56,92,78,75.33333333,69
1078,Student_1078,97,91,52,80,96
1079,Student_1079,84,81,80,81.66666667,96
1080,Student_1080,71,64,76,70.33333333,88
1081,Student_1081,70,79,58,69,51
1082,Student_1082,92,81,71,81.33333333,54
1083,Student_1083,67,83,76,75.33333333,98
1084,Student_1084,87,80,77,81.33333333,84
1085,Student_1085,75,89,89,84.33333333,84
1086,Student_1086,71,93,94,86,74
1087,Student_1087,86,83,57,75.33333333,90
1088,Student_1088,54,79,95,76,70
1089,Student_1089,97,58,91,82,58
1090,Student_1090,84,85,53,74,80
1091,Student_1091,61,56,95,70.66666667,69
1092,Student_1092,84,58,86,76,78
1093,Student_1093,83,95,85,87.66666667,89
1094,Student_1094,96,84,74,84.66666667,95
1095,Student_1095,69,60,67,65.33333333,72
1096,Student_1096,98,100,91,96.33333333,58
1097,Student_1097,61,88,75,74.66666667,64
1098,Student_1098,83,74,76,77.66666667,59
1099,Student_1099,75,75,85,78.33333333,95
1100,Student_1100,83,80,72,78.33333333,72
1101,Student_1101,81,59,66,68.66666667,64
1102,Student_1102,95,80,61,78.66666667,65
1103,Student_1103,56,93,73,74,100
1104,Student_1104,75,84,50,69.66666667,98
1105,Student_1105,74,77,100,83.66666667,53
1106,Student_1106,95,57,72,74.66666667,52
1107,Student_1107,88,75,63,75.33333333,56
1108,Student_1108,66,66,98,76.66666667,80
1109,Student_1109,73,94,52,73,83
1110,Student_1110,76,52,85,71,79
1111,Student_1111,53,80,51,61.33333333,98
1112,Student_1112,76,54,50,60,70
1113,Student_1113,96,58,95,83,61
1114,Student_1114,79,98,71,82.66666667,77
1115,Student_1115,52,70,60,60.66666667,90
1116,Student_1116,55,97,56,69.33333333,50
1117,Student_1117,57,83,80,73.33333333,90
1118,Student_1118,65,56,86,69,76
1119,Student_1119,64,79,83,75.33333333,73
1120,Student_1120,85,56,93,78,86
1121,Student_1121,89,86,55,76.66666667,75
1122,Student_1122,57,76,65,66,79
1123,Student_1123,88,83,84,85,73
1124,Student_1124,79,70,98,82.33333333,56
1125,Student_1125,99,65,59,74.33333333,78
1126,Student_1126,61,61,94,72,86
1127,Student_1127,53,65,92,70,60
1128,Student_1128,63,92,78,77.66666667,78
1129,Student_1129,74,71,93,79.33333333,53
1130,Student_1130,54,77,96,75.66666667,76
1131,Student_1131,72,93,91,85.33333333,77
1132,Student_1132,79,68,87,78,72
1133,Student_1133,88,60,72,73.33333333,71
1134,Student_1134,61,62,53,58.66666667,75
1135,Student_1135,64,98,52,71.33333333,51
1136,Student_1136,68,100,74,80.66666667,97
1137,Student_1137,75,52,56,61,86
1138,Student_1138,94,61,55,70,50
1139,Student_1139,53,56,95,68,79
1140,Student_1140,87,83,95,88.33333333,81
1141,Student_1141,57,73,52,60.66666667,94
1142,Student_1142,79,91,64,78,72
1143,Student_1143,64,80,56,66.66666667,95
1144,Student_1144,61,76,54,63.66666667,61
1145,Student_1145,59,92,63,71.33333333,51
1146,Student_1146,61,74,68,67.66666667,50
1147,Student_1147,66,53,84,67.66666667,65
1148,Student_1148,89,70,98,85.66666667,55
1149,Student_1149,51,73,93,72.33333333,93
1150,Student_1150,68,61,93,74,82
1151,Student_1151,78,54,72,68,86
1152,Student_1152,50,93,91,78,76
1153,Student_1153,71,100,81,84,66
1154,Student_1154,74,56,86,72,74
1155,Student_1155,59,79,79,72.33333333,84
1156,Student_1156,58,60,55,57.66666667,90
1157,Student_1157,68,74,82,74.66666667,54
1158,Student_1158,61,71,77,69.66666667,74
1159,Student_1159,78,59,88,75,99
1160,Student_1160,67,88,88,81,53
1161,Student_1161,65,60,71,65.33333333,57
1162,Student_1162,53,59,77,63,75
1163,Student_1163,92,87,76,85,82
1164,Student_1164,74,61,77,70.66666667,84
1165,Student_1165,71,69,78,72.66666667,75
1166,Student_1166,78,86,72,78.66666667,64
1167,Student_1167,71,97,94,87.33333333,62
1168,Student_1168,64,100,75,79.66666667,53
1169,Student_1169,97,96,83,92,64
1170,Student_1170,51,79,56,62,95
1171,Student_1171,62,78,78,72.66666667,99
1172,Student_1172,61,89,64,71.33333333,59
1173,Student_1173,75,56,100,77,61
1174,Student_1174,89,52,58,66.33333333,81
1175,Student_1175,61,59,89,69.66666667,52
1176,Student_1176,76,85,64,75,73
1177,Student_1177,95,58,60,71,60
1178,Student_1178,84,58,85,75.66666667,73
1179,Student_1179,51,53,69,57.66666667,65
1180,Student_1180,66,66,83,71.66666667,70
